"reachNumber","reachID","length","width","depth","localArea","localPET","localCin","d","connect","order"
4594,22720049,418,5.7998141382103,0.233404332039965,12484800,0.005,10,0.1,"22720041",1
4010,22719433,1573,5.91794051687748,0.23672192069086,13147200,0.005,10,0.1,"22720049",1
4474,22723919,22,4.46348522205377,0.194308111047887,6871500,0.005,10,0.1,"22720097",1
3774,22720425,318,6.91304539671328,0.263929323844049,541800,0.005,10,0.1,"22720429",2
3713,22720463,2612,10.1633231023291,0.345655977553691,3443400,0.005,10,0.1,"22720465,22720493",2
4587,22720807,733,8.6341845206367,0.30837132508379,33392700,0.005,10,0.1,"22720533",1
4586,22720805,92,9.07170740001321,0.319228298245357,37803600,0.005,10,0.1,"22720807",1
3532,22721833,461,8.14900199665414,0.29613664777331,400500,0.005,10,0.1,"22721827",2
3531,22721865,779,8.65330436040603,0.308849174221337,681300,0.005,10,0.1,"22721833",2
3530,22721891,727,8.86014290939545,0.313998495935257,942300,0.005,10,0.1,"22721865",2
3528,22723541,789,9.21933966019076,0.322856050621495,1122300,0.005,10,0.1,"22721891",2
4266,22723567,298,5.16076014345407,0.215089213423569,10166400,0.005,10,0.1,"22722075",1
4446,22723591,849,9.69767643195532,0.33449254406618,50857200,0.005,10,0.1,"22722137",1
3570,22723617,2920,9.19500192813474,0.322259208598233,1905300,0.005,10,0.1,"22722213",2
4110,22724129,6,5.90717292001609,0.236420340151469,14457600,0.005,10,0.1,"22722309",1
4405,22724139,65,5.27748515238572,0.21848316228376,11187900,0.005,10,0.1,"22722325",1
3927,22723653,2221,6.06680005678772,0.240874505721429,15290100,0.005,10,0.1,"22722469",1
3471,22722595,16,11.8951636789549,0.385903177579434,1800,0.005,10,0.1,"22722603,22722597",2
3951,22724331,440,6.53361793324858,0.253703625350031,663300,0.005,10,0.1,"22722669",2
4485,22722657,1234,6.61960278078373,0.256036221729873,20072700,0.005,10,0.1,"22722683",1
3916,22722719,1024,5.81728582763137,0.233896294250896,13980600,0.005,10,0.1,"22722721",1
3889,22722739,3290,7.29766165552865,0.274124382169229,24684300,0.005,10,0.1,"22722787",1
3996,22723777,1893,5.66591486826141,0.229619142293065,13901400,0.005,10,0.1,"22722821",1
3900,22722823,164,6.39599876060191,0.249951023024317,18060300,0.005,10,0.1,"22722843",1
4077,22722895,1647,6.55701074861129,0.254339132629477,19418400,0.005,10,0.1,"22722899",1
4582,22724457,636,5.93761115195657,0.237272434258409,15352200,0.005,10,0.1,"22722931",1
4365,22724417,498,6.84460982348287,0.2620976616603,22782600,0.005,10,0.1,"22723023",1
4347,22724479,68,6.59420134133525,0.255348082732231,4500,0.005,10,0.1,"22723029",2
4357,22723073,1369,6.58802303347621,0.255180588815253,1117800,0.005,10,0.1,"22723089",2
4063,22723093,415,7.83960733394059,0.288220638761546,138600,0.005,10,0.1,"22723105",2
4053,22724529,638,5.9965299686528,0.238918106906786,16485300,0.005,10,0.1,"22723177",1
3527,22724009,350,9.47836590188762,0.32917927779572,166500,0.005,10,0.1,"22723541",2
4265,22722051,1782,5.73480845165657,0.231570002639334,13218300,0.005,10,0.1,"22723567",1
4504,22723595,1165,10.3004859907297,0.348914855124509,59026500,0.005,10,0.1,"22723591",1
4293,22724717,2737,11.1055915180433,0.367788584788471,71099100,0.005,10,0.1,"22723595",1
3569,22722267,191,9.52798873930903,0.330384697357619,4012200,0.005,10,0.1,"22723617",2
4424,22730653,981,13.7585494047858,0.427287228762065,1344600,0.005,10,0.1,"22723707",2
3441,22724463,914,12.2191634642829,0.393231311071895,1011600,0.005,10,0.1,"22723819",2
3564,22723921,33,5.53487535512626,0.22588872313039,11727000,0.005,10,0.1,"22723919",1
3563,22721637,727,5.61130594457231,0.228067720987449,12137400,0.005,10,0.1,"22723921",1
3529,22721945,775,9.52775660156372,0.330379062744818,599400,0.005,10,0.1,"22724009",2
4109,22724127,54,5.90762211110184,0.236432924460344,14460300,0.005,10,0.1,"22724129",1
3950,22723727,265,6.54688803302049,0.254064214746706,94500,0.005,10,0.1,"22724331",2
4364,22723041,425,6.8807648594247,0.263066023860471,23086800,0.005,10,0.1,"22724417",1
3440,22730771,58,12.2198220068621,0.393246145984971,15300,0.005,10,0.1,"22724463",2
4052,22723867,1420,6.2483478274747,0.245897830568491,18251100,0.005,10,0.1,"22724529",1
4292,22723601,534,11.1258555591845,0.368258221306994,71424000,0.005,10,0.1,"22724717",1
3967,22720639,769,4.71062888832946,0.201778218227501,7246800,0.005,10,0.1,"22724989",1
4150,22724995,898,8.48343387251989,0.30459252015599,860400,0.005,10,0.1,"22724997,22725005",2
3743,22725009,884,7.54609670481737,0.280623938458971,23147100,0.005,10,0.1,"22725043",1
4183,22725097,2034,9.41659514476225,0.32767611671159,1963800,0.005,10,0.1,"22725121",2
4170,22725217,205,5.90672368175589,0.236407754233851,84600,0.005,10,0.1,"22725215,22725233",2
4169,22725759,378,5.96296053339255,0.237981070312556,307800,0.005,10,0.1,"22725217",2
4495,22725307,744,9.72864456968312,0.335239894155897,4175100,0.005,10,0.1,"22725287,22725285",2
3790,22725297,441,9.5456084079297,0.330812254411924,421200,0.005,10,0.1,"22725289",2
4566,22725771,301,9.55786927595898,0.331109635671495,140400,0.005,10,0.1,"22725297",2
4413,22721983,155,9.73180153673583,0.335316040719748,40500,0.005,10,0.1,"22725307",2
3922,22725437,1582,7.52587842452347,0.280097413078186,1631700,0.005,10,0.1,"22725439",2
3835,22725511,719,8.15619940139609,0.296319712292216,521100,0.005,10,0.1,"22725515,22725523",2
3876,22725543,1822,8.17716579290036,0.296852712199589,30447900,0.005,10,0.1,"22725529",1
3875,22725679,1202,8.71609477156497,0.310416229638171,35794800,0.005,10,0.1,"22725543",1
3874,22725689,1673,10.9404554343758,0.363951773458023,2662200,0.005,10,0.1,"22725679,22725677",2
3873,22725549,503,11.4621174392163,0.376014382263123,351000,0.005,10,0.1,"22725689,22725695",2
4168,22725209,334,5.98772109626995,0.238672374088492,135900,0.005,10,0.1,"22725759",2
4567,22725775,178,9.87264859254541,0.33870580054547,168300,0.005,10,0.1,"22725771",2
3789,22725305,63,9.87309061421012,0.338716415732111,4500,0.005,10,0.1,"22725775",2
4045,22726297,302,6.96841509927233,0.265407302590531,24408000,0.005,10,0.1,"22726301",1
5663,22726659,173,6.3778504850882,0.249454356393289,19608300,0.005,10,0.1,"22726343",1
5664,22730759,121,6.64372467583351,0.256688964194644,21713400,0.005,10,0.1,"22726659",1
4425,22723743,2035,14.1695929754348,0.436183488570159,1456200,0.005,10,0.1,"22730653",2
5649,22726353,671,6.71424568602245,0.258593211135613,22293000,0.005,10,0.1,"22730759",1
1033,6266858,1226,8.6707797742599,0.309285648354032,22575600,0.005,10,0.1,"6266854",1
1032,6266864,619,9.11256794876659,0.320234121414592,25575300,0.005,10,0.1,"6266858",1
1031,6266862,1066,9.50473618524188,0.329820090028445,28432800,0.005,10,0.1,"6266864",1
566,6267008,3673,10.027233486853,0.342409533823217,30305700,0.005,10,0.1,"6267004",1
564,6267016,1604,10.5713207972986,0.355311722029456,34701300,0.005,10,0.1,"6267008",1
536,6267106,1083,17.4084010430254,0.503790851981067,1500300,0.005,10,0.1,"6267098",2
528,6267134,3108,17.7591827886448,0.510875579175788,6172200,0.005,10,0.1,"6267106",2
524,6267152,1075,18.3863278865246,0.523438375511327,684000,0.005,10,0.1,"6267136,6267134",2
1027,6266794,724,7.33610285946421,0.275134370729353,14586300,0.005,10,0.1,"6267146",1
521,6267162,1912,19.1579599958968,0.538720549984194,3215700,0.005,10,0.1,"6267156,6267152",2
518,6267172,1128,19.4262765283785,0.543991051253851,775800,0.005,10,0.1,"6267162",2
660,6269168,3691,29.6397803279,0.731192192385763,3639600,0.005,10,0.1,"6267722,6267712",2
798,6267770,668,14.9459683439619,0.452778607641858,617400,0.005,10,0.1,"6267766",2
797,6267790,641,15.9028591243733,0.47288082846627,384300,0.005,10,0.1,"6267770",2
796,6267828,1340,16.2303594104002,0.479676845292334,855900,0.005,10,0.1,"6267790",2
795,6267830,423,16.6506737926187,0.48833890802745,372600,0.005,10,0.1,"6267828",2
701,6267832,1959,15.7861289406655,0.470448416459694,2727900,0.005,10,0.1,"6267858,6267834",2
944,6267996,2400,10.890045222694,0.362777076996429,22316400,0.005,10,0.1,"6268046",1
710,6268082,1656,19.5970039731347,0.547333254415408,1305900,0.005,10,0.1,"6268074,6268042",2
709,6268136,2064,20.9200320002662,0.572944691785992,2657700,0.005,10,0.1,"6268082,6268080",2
630,6268152,2264,17.469852999237,0.505035067106979,2345400,0.005,10,0.1,"6268118",2
708,6268190,2221,21.6302755910491,0.586492544787895,1970100,0.005,10,0.1,"6268136",2
629,6268180,1584,17.9502187762853,0.514716252083997,1336500,0.005,10,0.1,"6268152,6268140",2
628,6268186,1169,18.7430086868907,0.530525878883896,1449900,0.005,10,0.1,"6268180,6268204",2
627,6268222,1497,19.0327314870478,0.536253134112898,933300,0.005,10,0.1,"6268186",2
706,6268262,3064,22.055470846636,0.594539197422573,3146400,0.005,10,0.1,"6268190",2
626,6268258,1305,19.3644303534646,0.542778163235955,1998900,0.005,10,0.1,"6268222",2
625,6268278,1528,19.8973780411221,0.553192336333272,2193300,0.005,10,0.1,"6268258,6268260",2
707,6269360,45,22.055470846636,0.594539197422573,0,0.005,10,0.1,"6268262",2
624,6268298,511,19.9616386600967,0.554442345222176,216000,0.005,10,0.1,"6268278",2
623,6268332,1340,20.2079002524353,0.559221540629996,912600,0.005,10,0.1,"6268298",2
622,6268338,338,20.3433826149416,0.561843390347065,124200,0.005,10,0.1,"6268332",2
621,6268346,470,20.4077401842365,0.563086999550214,170100,0.005,10,0.1,"6268338",2
620,6268366,1057,20.8781332634834,0.572141202870373,1176300,0.005,10,0.1,"6268346,6268360",2
619,6268364,1360,21.0442611414623,0.575324192581714,1351800,0.005,10,0.1,"6268366",2
747,6268652,1878,14.5836408816405,0.445066833704333,1417500,0.005,10,0.1,"6268610",2
1042,6268740,2436,8.20747863597136,0.297622589933269,11906100,0.005,10,0.1,"6268760",1
764,6268914,389,9.92088860689283,0.339863448930293,20485800,0.005,10,0.1,"6268926",1
783,6269080,3009,11.7483358983778,0.38256259745504,3096900,0.005,10,0.1,"6269086",2
869,6269118,210,8.00553047266655,0.292477282875878,17737200,0.005,10,0.1,"6269116",1
870,6270430,1061,8.19577221616239,0.297325374587842,18829800,0.005,10,0.1,"6269118",1
659,6267746,390,29.7077151816421,0.732364922454385,139500,0.005,10,0.1,"6269168",2
1147,6269602,756,11.3778826653694,0.3740779198782,35404200,0.005,10,0.1,"6269612",1
1208,6270126,1198,7.41577274308175,0.27722254591858,15837300,0.005,10,0.1,"6270132",1
868,6269120,565,8.42566327952595,0.3031390800937,20219400,0.005,10,0.1,"6270430",1
1245,6270582,422,8.14323774593815,0.295990000252344,19706400,0.005,10,0.1,"6270482",1
858,6270502,699,9.3575923887185,0.326237548931134,1136700,0.005,10,0.1,"6270506",2
1244,6270578,2025,8.71740720585339,0.310448947753234,23347800,0.005,10,0.1,"6270582",1
2351,6276045,635,14.5560076755015,0.444476344302859,546300,0.005,10,0.1,"6276027,6276017",2
2350,6277079,274,14.5657004509809,0.444683505876024,118800,0.005,10,0.1,"6276045",2
3044,25527285,1888,8.7540451669933,0.311361712413205,16163100,0.005,10,0.1,"6277073",1
2349,6277141,2375,14.9469655863434,0.452799755006907,2718000,0.005,10,0.1,"6277079",2
2663,6277151,974,7.02283007110455,0.266856368112641,11904300,0.005,10,0.1,"6277133",1
2348,6277149,329,15.1063392736836,0.456173994010988,207900,0.005,10,0.1,"6277141",2
2347,6277181,1713,16.1057709109539,0.47709637978683,1825200,0.005,10,0.1,"6277149,6277151",2
2346,6277191,785,16.3055440315194,0.481231186649934,334800,0.005,10,0.1,"6277181",2
2345,6277235,3144,16.742569143446,0.490223955415948,5662800,0.005,10,0.1,"6277191",2
2344,6279041,1346,17.2154560136125,0.499875706221058,1020600,0.005,10,0.1,"6277235",2
2940,6277531,3442,10.8528977885958,0.361910395543481,5063400,0.005,10,0.1,"6277533",2
2494,6278075,2056,14.4023189448762,0.441186033845441,3951000,0.005,10,0.1,"6278057",2
2493,6278113,1070,14.6540749677826,0.44657041222628,976500,0.005,10,0.1,"6278075",2
2492,6278121,3181,15.300537965181,0.460271145314175,3818700,0.005,10,0.1,"6278113",2
2491,6278133,1136,15.5698938201243,0.46592821926317,691200,0.005,10,0.1,"6278121",2
2490,6279075,2974,16.3862927774476,0.482898166151442,4123800,0.005,10,0.1,"6278133,6278223",2
2764,6278285,1345,8.17429807319412,0.29677983430668,1089900,0.005,10,0.1,"6278319",2
2506,6278303,1162,9.5818654199507,0.331691319282,29418300,0.005,10,0.1,"6278371",1
2698,6278485,3096,8.65728032352764,0.308948502961156,3107700,0.005,10,0.1,"6278471",2
2697,6278483,1745,9.22273986818536,0.322939397361113,1783800,0.005,10,0.1,"6278485",2
2549,6278549,2037,9.20450421510158,0.322492292563178,2451600,0.005,10,0.1,"6278543,6278523",2
2548,6278575,3036,11.2314156472668,0.370700531558517,2993400,0.005,10,0.1,"6278549,6278643",2
2547,6278587,761,12.2173522194221,0.393190508129741,465300,0.005,10,0.1,"6278575,6278573",2
2546,6278601,371,12.3861776977218,0.396985983604329,100800,0.005,10,0.1,"6278587",2
2511,6278571,5232,9.50427033259017,0.329808774187257,34264800,0.005,10,0.1,"6278589",1
2545,6278605,471,12.5054406819219,0.39965786070329,120600,0.005,10,0.1,"6278601",2
2544,6278607,78,12.8253871621668,0.40678824805762,15300,0.005,10,0.1,"6278605",2
2543,6278627,597,12.847074796948,0.407269639153771,288900,0.005,10,0.1,"6278607",2
2542,6278647,769,12.9212909217738,0.408915141641495,563400,0.005,10,0.1,"6278627",2
2541,6278657,1629,13.8280463075903,0.428796899697717,1306800,0.005,10,0.1,"6278647,6278671",2
2540,6279127,446,13.9620517904102,0.431701472711082,271800,0.005,10,0.1,"6278657",2
2560,6279137,2157,9.29086455799906,0.324607350034414,3378600,0.005,10,0.1,"6278865",2
2343,6277289,1262,17.5110897655363,0.505869250011742,1180800,0.005,10,0.1,"6279041,6279045",2
2489,6278145,1078,16.6925893906345,0.489199107909883,1094400,0.005,10,0.1,"6279075",2
2539,6278687,1877,14.177239003652,0.43634823296119,1611000,0.005,10,0.1,"6279127",2
2559,6278851,452,9.52125357090129,0.330221199807771,149400,0.005,10,0.1,"6279137",2
2598,6279859,2598,11.0881009209326,0.367383018468266,2858400,0.005,10,0.1,"6279871",2
2608,6279923,1735,11.1393366539441,0.368570515087289,1928700,0.005,10,0.1,"6279915",2
3058,6280177,490,11.2541347573505,0.371225274234344,1355400,0.005,10,0.1,"6279923",2
2659,6279961,509,10.5227006332791,0.354167013675178,324000,0.005,10,0.1,"6279995,6279973",2
2647,6280071,128,8.32021875959454,0.300478484775273,15300,0.005,10,0.1,"6280083,6280075",2
3059,6280175,171,11.8996050656768,0.3860040332316,90900,0.005,10,0.1,"6280177",2
2682,6279007,36,10.0634857457637,0.343275623011745,3600,0.005,10,0.1,"6280541",2
2572,6280597,1194,7.48294721065239,0.278977986837098,19855800,0.005,10,0.1,"6280603",1
3043,6279773,1270,7.82256398480139,0.287781880324418,21643200,0.005,10,0.1,"6280635",1
2581,6280661,1060,8.72501394983131,0.310638549734766,566100,0.005,10,0.1,"6280669",2
3028,6280671,1895,9.0630072792184,0.319013960741541,31060800,0.005,10,0.1,"6280705",1
2620,6280857,709,8.04084987468208,0.293379947560867,520200,0.005,10,0.1,"6280859,6280867",2
2628,6280869,761,9.19085565879515,0.3221574810818,648900,0.005,10,0.1,"6280903,6280887",2
3120,6289455,2639,11.9962356915293,0.388195549288638,5176800,0.005,10,0.1,"6289363,6289361",2
3132,6289497,4245,11.7100086352317,0.38168853035558,7990200,0.005,10,0.1,"6289445",2
3119,6289525,1572,12.5348928261914,0.400316505132989,1523700,0.005,10,0.1,"6289455,6289451",2
3131,6289477,854,12.1445960698422,0.391549984646343,645300,0.005,10,0.1,"6289497",2
3118,6289561,1460,12.8938156219756,0.408306297133248,2520900,0.005,10,0.1,"6289525",2
3117,6289599,1133,13.3318501087594,0.417967346946798,1294200,0.005,10,0.1,"6289561,6289559",2
3391,6290237,3397,7.86628682907544,0.288906892915359,25136100,0.005,10,0.1,"6289741",1
3254,6289745,1436,9.0503092743967,0.318701019928831,34617600,0.005,10,0.1,"6289781",1
3181,6289783,4402,9.67180283406818,0.333867590732858,40680900,0.005,10,0.1,"6289785",1
3189,6289753,2680,11.3423773824963,0.373260405961785,60467400,0.005,10,0.1,"6289797",1
3199,6289823,1436,13.6439883595734,0.424793631439704,1577700,0.005,10,0.1,"6289855",2
3195,6290129,1663,5.66401105986016,0.22956513141767,10589400,0.005,10,0.1,"6289991",1
3273,6289993,1200,7.9488657191113,0.29102659044096,25105500,0.005,10,0.1,"6290021",1
3194,6289975,2919,8.41216887039655,0.302799146460356,28374300,0.005,10,0.1,"6290129",1
3370,6290207,1246,8.91075756591437,0.315253051179737,34365600,0.005,10,0.1,"6290237",1
3165,6290883,2411,12.4066754299883,0.397445746565137,3786300,0.005,10,0.1,"6290649",2
3279,6290717,1447,6.6042240767258,0.25561969897783,15537600,0.005,10,0.1,"6290703",1
3278,6290725,853,6.99160403501534,0.266025235305702,17906400,0.005,10,0.1,"6290717",1
3178,6290723,408,8.87091269110399,0.314265619764246,128700,0.005,10,0.1,"6290727,6290725",2
3164,6290669,2216,13.3132937112171,0.417560028237613,4164300,0.005,10,0.1,"6290883,6290673",2
3243,6291581,406,7.28355233081492,0.273753279355205,426600,0.005,10,0.1,"6291609,6291585",2
3229,6291639,1565,6.7315293214957,0.259058996126979,15595200,0.005,10,0.1,"6291643",1
3216,6291647,872,6.4963409574105,0.252689517633717,13967100,0.005,10,0.1,"6291657",1
5324,9975417,1017,7.54641702700504,0.280632276895853,778500,0.005,10,0.1,"9975427",2
5343,9975509,2822,6.74127128297877,0.259321378802288,20829600,0.005,10,0.1,"9975519",1
5338,9975559,1674,6.99018008995538,0.265987308125641,3042900,0.005,10,0.1,"9975571",2
5527,9975911,333,6.68593335304941,0.257829430399205,21507300,0.005,10,0.1,"9975615",1
5528,9975945,144,6.69841114047133,0.258166162541121,21608100,0.005,10,0.1,"9975911",1
5529,9975947,52,6.69992141953372,0.258206906954906,21620700,0.005,10,0.1,"9975945",1
5530,9975949,70,6.70105382037806,0.258237455136314,21630600,0.005,10,0.1,"9975947",1
5532,9975953,34,6.70369506185618,0.258308700499195,21651300,0.005,10,0.1,"9975949",1
5531,9975951,186,6.73977378521697,0.259281053724687,21943800,0.005,10,0.1,"9975953",1
5193,9976359,1222,10.9016179731275,0.363046897892296,2079900,0.005,10,0.1,"9976343,9976353",3
5192,9976387,910,11.0185141197786,0.365767557104648,827100,0.005,10,0.1,"9976359",3
5191,9976391,1482,11.264273245061,0.371459340042428,1476900,0.005,10,0.1,"9976387",3
5190,9976419,1510,12.0334786982248,0.389038779810297,1545300,0.005,10,0.1,"9976391",3
5424,9976447,2722,6.0883956883116,0.241474384513617,5230800,0.005,10,0.1,"9976435,9976453",2
5398,9977537,38,4.71369775004548,0.201870226806012,7337700,0.005,10,0.1,"9976467",1
5142,9976735,5881,10.6116363127784,0.356259709158704,19183500,0.005,10,0.1,"9976619",2
5309,9976643,1175,10.8983407500354,0.362970497532597,1319400,0.005,10,0.1,"9976641",2
5308,9976633,350,11.0355886294786,0.366164225444117,406800,0.005,10,0.1,"9976643",2
5271,9977445,438,7.0267198612664,0.266959823604488,19677600,0.005,10,0.1,"9976675",1
5141,9977447,642,10.7009387596717,0.35835574726647,1214100,0.005,10,0.1,"9976735",2
5212,9976759,1843,10.0475397463794,0.342894778594703,3699900,0.005,10,0.1,"9976757,9976761",2
5211,9976753,638,10.2185356179391,0.346969358476689,371700,0.005,10,0.1,"9976759",2
5225,9976943,3266,12.9083265382787,0.408627903186684,5621400,0.005,10,0.1,"9976923",2
5224,9976917,265,13.0894175221793,0.412632359836232,46800,0.005,10,0.1,"9976943",2
5270,9977167,513,7.04189695223138,0.267363319617131,19785600,0.005,10,0.1,"9977445",1
5140,9977213,2919,11.0069205898835,0.365498115630986,4297500,0.005,10,0.1,"9977447",2
5279,9977341,2117,8.50818223240065,0.305214250657662,35653500,0.005,10,0.1,"9977483",1
5400,9977535,302,4.77028318129695,0.203563529233894,7562700,0.005,10,0.1,"9977537",1
5261,9978319,1138,11.2661152530162,0.37150185942948,1953000,0.005,10,0.1,"9978305,9978299",2
5260,9978327,428,11.9822071782506,0.387877721795965,165600,0.005,10,0.1,"9978319",2
5259,9978337,3198,12.5167552545372,0.399910945834667,4743000,0.005,10,0.1,"9978327",2
5258,9978347,995,13.0823780854165,0.412477008871117,828900,0.005,10,0.1,"9978337,9978375",2
5257,9978371,1286,13.6124098339771,0.424105173449182,1674900,0.005,10,0.1,"9978347,9978345",2
5256,9978733,1353,13.7370033174385,0.426818722074117,1114200,0.005,10,0.1,"9978371",2
5356,9978503,1816,7.9812712453014,0.2918565930152,1280700,0.005,10,0.1,"9978505,9978513",2
5296,9978801,1843,7.08261619372696,0.268444589149235,25835400,0.005,10,0.1,"9978551",1
5255,9978397,367,14.2376701329103,0.437649370041492,70200,0.005,10,0.1,"9978733,9978407",2
4717,11728494,1714,14.2165862981862,0.437195604467523,1154700,0.005,10,0.1,"11728488",3
4716,11728508,2193,14.5207801972457,0.443723086279639,1739700,0.005,10,0.1,"11728494",3
4715,11728510,447,17.737256046425,0.510433963191909,347400,0.005,10,0.1,"11728508,11728506",3
4874,11729184,810,6.48845544899397,0.252474771544108,1710000,0.005,10,0.1,"11728564",2
4687,11728610,1088,8.24812903629866,0.29865368075144,1646100,0.005,10,0.1,"11728620",2
4665,11728710,334,7.92945417724415,0.290528916605787,25254000,0.005,10,0.1,"11728714",1
4634,11728800,88,10.8019219422427,0.360719635296698,9900,0.005,10,0.1,"11728808",3
4617,11728912,832,11.1462556829108,0.368730752526078,1175400,0.005,10,0.1,"11728932,11728916",2
4873,11728578,95,6.49121688175615,0.25254998255975,15300,0.005,10,0.1,"11729184",2
4814,11729858,3853,28.0329456951209,0.703213458588014,7586100,0.005,10,0.1,"11729800,11729798",4
4813,11729878,2431,28.1205741036686,0.704751464467465,2418300,0.005,10,0.1,"11729858",4
4812,11729896,1598,28.2043523715333,0.706220550897162,2104200,0.005,10,0.1,"11729878",4
4811,11729920,1605,28.3850284661694,0.709384333236123,1858500,0.005,10,0.1,"11729896,11729902",4
4810,11729956,4931,28.6439912261035,0.713908464768055,10567800,0.005,10,0.1,"11729920",4
4809,11729986,3068,29.4756578056549,0.728355683005697,6384600,0.005,10,0.1,"11729956,11729954",4
4808,11729994,1620,29.5700264683626,0.729987222242362,2367000,0.005,10,0.1,"11729986",4
1471,11735193,1995,22.6108636861259,0.604980066365336,1905300,0.005,10,0.1,"11735139,11735141",3
1470,11735327,3787,22.9310499826037,0.61096427671802,5496300,0.005,10,0.1,"11735193",3
1570,11735333,1212,17.5820117968246,0.507302562394264,1204200,0.005,10,0.1,"11735291,11735293",3
1469,11735427,3077,23.0361884620899,0.612923813469858,4200300,0.005,10,0.1,"11735327,11735325",3
1569,11735397,2310,17.9364656928463,0.514440164943415,2538900,0.005,10,0.1,"11735333,11735335",3
1568,11735521,4678,18.4901498254861,0.52550561421377,5512500,0.005,10,0.1,"11735397,11735395",3
1468,11735539,4735,24.4387912299696,0.638814645087957,3763800,0.005,10,0.1,"11735427,11735429",3
2199,6270214,16,8.19148360557454,0.297216458798566,0,0.005,10,0.1,"11735439",2
1567,11735583,2478,19.6416956967768,0.548206706039768,2113200,0.005,10,0.1,"11735521,11735529",3
2088,11737613,241,24.4404347451823,0.638844717103007,62100,0.005,10,0.1,"11735539",3
1856,11735517,117,8.66654777818449,0.309179972270535,23457600,0.005,10,0.1,"11735561",1
1564,11735603,1191,20.1032243679829,0.557192244380072,845100,0.005,10,0.1,"11735583,11735571",3
1566,11737641,19,20.1033899343692,0.557195456627695,4500,0.005,10,0.1,"11735603",3
1598,11735781,684,10.7088446071504,0.358541053850909,41195700,0.005,10,0.1,"11735775",1
1597,11735747,1122,11.2428754807788,0.370965258786811,46720800,0.005,10,0.1,"11735781",1
1621,11736135,1142,11.1638071361328,0.369137091947744,1139400,0.005,10,0.1,"11736143",2
1288,11736225,1607,15.4150829585955,0.462680467124778,1956600,0.005,10,0.1,"11736167,11737509",3
1287,11736295,1329,16.4122839208608,0.483434203439908,1231200,0.005,10,0.1,"11736225,11736233",3
1286,11736437,5394,16.8512140342732,0.492448586628861,6066000,0.005,10,0.1,"11736295",3
1283,11736553,4782,18.5344920296951,0.526387467131144,4591800,0.005,10,0.1,"11736435,11736437",3
1282,11736577,320,18.669215333879,0.529062895499043,149400,0.005,10,0.1,"11736553",3
1281,11737543,1308,18.8035171777583,0.53172419545445,1351800,0.005,10,0.1,"11736577",3
1344,11737547,4746,24.8488476648941,0.646298929434243,7425000,0.005,10,0.1,"11736597",3
1630,11737767,17,12.0556476654887,0.389540342553188,0,0.005,10,0.1,"11736727",2
1280,11736687,1630,18.9550159796247,0.534719432620681,2638800,0.005,10,0.1,"11737543",3
1343,11736747,1170,25.7842782977359,0.663235165538792,1132200,0.005,10,0.1,"11737547,11736721",3
2087,11737609,206,26.4956904636466,0.675992267223267,153900,0.005,10,0.1,"11737613,11737611",3
1565,11737649,728,20.1164637334184,0.557449083788559,339300,0.005,10,0.1,"11737641",3
1662,11736413,3481,12.2359410160631,0.393609182314734,2959200,0.005,10,0.1,"11737747",2
1629,11737765,65,12.0559831261001,0.389547930069825,6300,0.005,10,0.1,"11737767",2
2174,11737869,1063,7.81188579966541,0.287506838476929,1581300,0.005,10,0.1,"11737861",2
2170,11738903,2183,8.2365023489253,0.29835892768316,3295800,0.005,10,0.1,"11737869",2
1684,11738397,2363,10.234956170385,0.347359555221407,7146900,0.005,10,0.1,"11738399",2
1692,11738491,2483,11.3800626115042,0.374128088474051,8419500,0.005,10,0.1,"11738495",2
1715,11738629,359,12.8539857491722,0.407422987351788,227700,0.005,10,0.1,"11738659,11738841",2
1809,11738741,4262,11.1427034091279,0.368648489327308,6325200,0.005,10,0.1,"11738743",2
2153,11739015,979,8.39753914284947,0.302430428488416,30429900,0.005,10,0.1,"11739025",1
125,11748399,344,18.0927032286296,0.51757284278888,827100,0.005,10,0.1,"11748401",2
68,11749035,4336,22.9519516635064,0.611354049734693,5156100,0.005,10,0.1,"11748981,11749647",3
60,11749043,5315,11.0832042566069,0.367269441818333,34937100,0.005,10,0.1,"11749011",1
67,11749653,2871,23.7710120877669,0.62654523291365,2397600,0.005,10,0.1,"11749035,11749651",3
59,11749069,3097,11.7977318501792,0.383687829426387,41095800,0.005,10,0.1,"11749043",1
39,11749299,507,16.2961444819164,0.48103698133292,326700,0.005,10,0.1,"11749289,11749293",2
38,11749339,2829,17.1899969051178,0.499358121889043,5916600,0.005,10,0.1,"11749299",2
37,11749361,1123,17.7224860341653,0.510136395150369,2004300,0.005,10,0.1,"11749339",2
18,11749377,1042,16.8403296412531,0.492225910305081,1675800,0.005,10,0.1,"11749357",2
36,11749433,3338,18.166129350701,0.519042285504481,6273900,0.005,10,0.1,"11749361",2
17,11749733,2787,17.4156699800268,0.503938094467247,5986800,0.005,10,0.1,"11749377",2
35,11749749,1732,18.5233738742126,0.526166414992113,1507500,0.005,10,0.1,"11749433",2
243,11749453,2591,8.69979785974453,0.310009835236652,2606400,0.005,10,0.1,"11749445,11749447",2
242,11749455,1271,9.06400216245933,0.319038473961637,675900,0.005,10,0.1,"11749453",2
503,25395013,97,9.06723449200613,0.319118110707006,21600,0.005,10,0.1,"11749455",2
66,11749655,1796,23.9676516328729,0.630168800449141,1447200,0.005,10,0.1,"11749653",3
